Temp_ID,Al2O3,B2O3,BaO,CaO,K2O,Li2O,MgO,Na2O,P2O5,SiO2,SnO2,SrO,TiO2,ZnO,ZrO2,value
4082,15.99999983,3.999999957,0,0,0.499999995,0,0,15.49999983,3.999999957,59.88000043,0.1,0,0,0,0.019999999,0.214
4083,11.18588757,0,0,0,0,0,3.579076055,14.83634115,0,70.29672724,0.101967981,0,0,0,0,0.214
4084,0,24,0,0,0,0,0,16,0,60,0,0,0,0,0,0.214
4086,12.65126482,3.76037605,0,0.040004,0.010001,0,2.370236923,13.76137645,0,67.32673276,0.070007001,0,0,0,0.010001,0.214
4087,11.93999937,0,0,0,0,0,0.019999999,16.7800004,2.380000073,63.90000042,0.05,0,0,4.929999743,0,0.214
4088,15.96000016,6.920000129,0,2.809999964,0,0,1.070000061,0,9.949999886,61.13999986,0.070000001,2.07999994,0,0,0,0.214
4089,9.960996293,0,0,2.050205005,0.990099035,7.980798224,5.100510035,4.960496165,0,68.85688524,0.100010004,0,0,0,0,0.214
4090,10.49000019,0,0,0,0,0,5.330000135,14.54000054,0,68.08999904,0.090000007,0,0,0,1.460000096,0.214
4091,13.84138453,6.410641024,0,0.020002,0.010001,0,0.020002,14.24142416,0,65.35653527,0.100010004,0,0,0,0,0.214
4093,9.130913248,0,0,1.800179979,0.260025994,6.280628302,1.290128981,13.26132642,0,66.96669607,0,0,0,0,1.010101005,0.214
4094,12.03120257,2.640264068,0,0.050005,0.940093985,0,3.360335848,13.33133274,0,67.12671381,0.090009002,0,0,0.420041981,0.010001,0.214
4096,14.21142099,6.970696767,0,0.010001,0.980098016,0,0.010001,12.72127222,0,64.97649801,0.120011997,0,0,0,0,0.214
4097,1.999999979,5.260000174,0,2.640000077,0,0,0,13.24999986,0,74.10999983,0.1,2.640000077,0,0,0,0.214
4098,1.450725358,0,0,10.39519756,0,0,6.763381674,13.2966478,0,68.0840426,0,0,0,0.010005002,0,0.214
4099,8.50084982,0,0,1.530152939,0.990098989,6.490648634,0.990098989,10.32103148,0,70.16701818,0,0,0,0,1.000099979,0.214
4100,11.20111973,0,0,1.880187983,0.260025989,7.960795985,1.21012103,11.22112219,0,65.15651609,0.100010001,0,0,0,1.000099993,0.214
4101,8.490849158,0,0,1.550155023,0.990099055,6.930693144,1.060105991,9.820982142,0,70.13701345,0,0,0,0,1.010101037,0.214
4102,11.20224031,0,0,1.880376079,0.260052002,7.961592394,1.210242092,11.22224477,0,65.1530303,0.100020005,0,0,0,1.000200045,0.214
4103,15.05000009,0,0,0,0,0,9.560000357,0,0,60.17999991,0,0,0,15.02999963,0,0.214
4104,15.05000038,0,0,0,0,0,9.55000031,0,0,60.18999938,0,0,0,15.02999992,0,0.212666667
4106,9.430000205,0,0,0.14,1.249999987,6.51000016,2.989999978,11.6499995,0,66.29000021,0,0,0,0,1.409999952,0.214
4107,9.430943501,0,0,0.140014004,1.250125026,6.510651364,2.990299072,11.65116486,0,66.28662816,0,0,0,0,1.410140996,0.214
4108,0,29.41294121,0,0,11.76117637,0,0,0,0,58.82588241,0,0,0,0,0,0.213697
4109,0,46.42999942,0,0,0,0,0,20.78000029,0,32.79000029,0,0,0,0,0,0.2134
4110,12,8,0,0,0,24,0,0,0,56,0,0,0,0,0,0.213115
4111,12,12,0,0,0,20,0,0,0,56,0,0,0,0,0,0.213115
4112,12.79999995,0,8.800000023,0,0,0,0,13.99999973,0,64.4000003,0,0,0,0,0,0.213115
4113,13.23132269,3.440344096,0,0.040004,0,0,2.460246066,12.01120137,0,68.75687578,0.060005999,0,0,0,0,0.2115
4114,14.50854953,7.899210257,0,0.039996,0,0,0.019998,13.40865912,0,64.02359709,0.099990003,0,0,0,0,0.213
4115,13.00130067,8.900890075,0,0.050005004,0,0,0.020002001,13.90139033,0,64.02640192,0.100010006,0,0,0,0,0.213
4116,12.72999961,3.52999999,0,0.050000001,0.029999999,0,3.309999961,13.93000039,0,66.32000005,0.090000004,0,0,0,0.01,0.213
4117,13.96944186,7.019719379,0,0.067997286,0.0049998,0,0.04199832,13.72945073,0.509979604,64.55741698,0.098996042,0,0,0,0,0.213
4118,13.00000026,8.899999795,0,0.050000002,0,0,0.02,13.89999989,0,64.03000005,0.100000003,0,0,0,0,0.213
4119,1.510604221,0,0,11.43457405,0,0,2.96118449,13.06522641,0,71.02841083,0,0,0,0,0,0.213
4120,13.69999953,9.430000111,0,0.029999999,0,0,0.05,0,6.879999973,69.83000039,0.079999997,0,0,0,0,0.213
4121,12.45124498,9.470947398,0,0.020002,0.940094011,0,0.010001,12.73127272,0,64.25642589,0.120011999,0,0,0,0,0.213
4122,1.540462059,0,0,10.33309958,0,0,5.801740558,13.344003,0,68.96068881,0,0,0,0.020006001,0,0.213
4123,16.59000018,0,0,0,0,4.909999855,0.029999999,12.19999983,2.470000033,63.7500001,0.050000001,0,0,0,0,0.213
4124,9.229999459,0,0,0.039999999,0,0,2.470000006,13.80000007,0,71.97000057,0.150000005,0,0,2.339999893,0,0.213
4125,13.82000019,6.239999998,0,0.060000001,0.01,0,0.01,14.61000019,0,65.12999962,0.120000001,0,0,0,0,0.213
4126,15.64999991,0,0,0,0,6.130000228,0.02,10.29000015,2.460000084,63.59999965,0.04,0,0,1.809999977,0,0.213
4127,10.52000064,0,0,0,0,0,5.510000326,13.93000055,0,67.87999844,0.159999999,0,0,1.029999989,0.970000046,0.213
4128,0,0,0,0,0,10,0,15,0,75,0,0,0,0,0,0.213
4130,1.480740413,0,0,14.34717397,0,0,2.87143565,13.23661806,0,68.0640319,0,0,0,0,0,0.213
4131,13.00000026,8.899999795,0,0.050000002,0,0,0.02,13.8999999,0,64.03000005,0.100000003,0,0,0,0,0.213
4133,13.33133291,5.790578956,0,0.020002,0.010001,0,0.020002,13.75137499,0,66.97669815,0.100010001,0,0,0,0,0.213
4134,11.73117258,1.920191964,0,4.580457939,0,0,2.560255951,0,6.730673042,70.72707346,0.060005999,1.690169063,0,0,0,0.213
4135,13,0,0,0,0,17,0,0,0,70,0,0,0,0,0,0.213
4137,14,0,0,0,0,14,0,0,0,72,0,0,0,0,0,0.213
4138,13.89999977,5.150000152,0,0.04,0.110000001,0,1.600000041,13.42000022,0,65.70999981,0.070000001,0,0,0,0,0.2115
4139,0,46.42354698,0,0,0,0,0,20.77556773,0,32.8008853,0,0,0,0,0,0.213
4140,15.64999991,0,0,0,0,6.130000228,0.02,10.29000015,2.460000084,63.59999965,0.04,0,0,1.809999976,0,0.213
4143,1.5406162,0,0,10.33413352,0,0,5.802321088,13.34533822,0,68.95758297,0,0,0,0.020008003,0,0.213
4144,12.73127301,3.530353101,0,0.050005003,0.030003,0,3.310331064,13.93139382,0,66.316631,0.090009007,0,0,0,0.010001,0.213
4145,19,0,0,0,0,14,0,0,0,67,0,0,0,0,0,0.213
4146,3.809999949,22.04999927,0,0,0,0,0,0,9.77999975,64.29000103,0.07,0,0,0,0,0.213
4147,13.93000048,6.310000021,0,0.059999999,0.01,0,0.01,14.46000022,0,65.09999928,0.119999999,0,0,0,0,0.213
4148,14.98014953,6.050060766,0,0.070000701,0.500005006,0,0.039000391,13.760138,0.970009741,63.53063487,0.100001003,0,0,0,0,0.213
4149,0,0,0,0,0,32.59999847,0,0,0,67.40000153,0,0,0,0,0,0.213
4151,6.849999937,0,0,0,0,30.55999961,0,0,0,62.59000045,0,0,0,0,0,0.213
4152,16.59000018,0,0,0,0,4.909999855,0.029999999,12.19999983,2.470000033,63.7500001,0.050000001,0,0,0,0,0.213
4153,12.91258266,3.800760191,0,0,0,0,2.400480246,13.61272251,0,67.18343639,0.090018009,0,0,0,0,0.213
4154,1.510453083,0,0,11.43343,0,0,2.960888219,13.06391922,0,71.03130948,0,0,0,0,0,0.213
4155,10.21000002,0,0,0.059999999,0,0,5.320000161,15.18000027,0,69.06999955,0.159999996,0,0,0,0,0.213
4156,1.480592248,0,0,14.34573837,0,0,2.87114833,13.23529359,0,68.06722746,0,0,0,0,0,0.213
4157,10.59105954,0,0,0,0,3.010301102,5.470546993,11.03110314,0,66.81668103,0.150015012,0,0,0,2.930293175,0.213
4158,14.43999999,0,0,0,0,18.88999993,0,0,0,66.67000008,0,0,0,0,0,0.213
4159,12.47999911,10.04999984,0,0.019999999,1.029999936,0,0.009999999,11.81000001,0,64.48000111,0.119999993,0,0,0,0,0.213
4160,10.31000033,11.01000014,0,0.05,1.299999942,0,0.019999999,11.51000013,0,65.74999945,0.05,0,0,0,0,0.213
4162,14.01140104,6.230622937,0,0.060005998,1.49014899,0,0.010001,13.90138944,0,64.1964206,0.10001,0,0,0,0,0.213
4163,8.490848813,0,0,1.690169065,0.240023996,7.400740132,0.980098024,10.36103571,0,69.79698026,0.090009004,0,0,0,0.940094002,0.213
4164,9.170000089,0,0,0.11,1.000000001,7.809999953,2.390000108,11.31999971,0,66.25000009,0,0,0,0,1.690000059,0.213
4165,0,8.899999443,2.019999941,0,6.579999794,0,0,9.999999803,0,72.19000102,0,0,0,0,0,0.213
4166,8,20,0,0,0,0,0,16,0,56,0,0,0,0,0,0.212943
4167,25.67000008,0,0,0,0,0,0,24.57999992,0,49.75,0,0,0,0,0,0.212871
4168,20,0,0,0,0,0,0,20,0,60,0,0,0,0,0,0.2064355
4169,4.747474692,5.050505196,0,0,0,0,0,14.74747556,0,75.45454455,0,0,0,0,0,0.212171
4170,12.72127227,3.620361887,0,0.050005001,0.960095979,0,2.850284906,13.0713067,0,66.22662325,0.090009004,0,0,0.400040006,0.010001,0.212
4171,12.96000007,0,0,0,3.859999902,0,0.01,14.64999965,5.809999954,62.68000043,0.029999999,0,0,0,0,0.212
4172,14.2399994,5.909999692,0,0.360000005,3.319999846,0,0.019999999,11.99999969,0,64.05000138,0.099999998,0,0,0,0,0.212
4173,17.80177982,0.040004,0,2.930293163,0,0,1.600160076,0,7.050705422,69.42694245,0.060006001,1.090109069,0,0,0,0.212
4174,14.47144703,0,0,0,0,0,5.120511802,14.96149579,0,65.44654537,0,0,0,0,0,0.212
4175,2,0,0,0,0,16.70000076,0,16.70000076,0,64.59999847,0,0,0,0,0,0.212
4176,0,0,0,17.5,0,0,0,10,0,72.5,0,0,0,0,0,0.212
4177,12,0,0,0,0,15,0,0,0,73,0,0,0,0,0,0.212
4179,16.46999964,0,0,0,0,7.840000307,0.02,8.960000215,2.430000115,63.84999973,0.04,0,0,0.389999993,0,0.212
4180,12.93000033,0,0,0,0,0,1.000000002,16.82999996,2.480000024,63.72999966,0.050000001,0,0,2.980000025,0,0.212
4182,0,50,0,0,0,0,0,25,25,0,0,0,0,0,0,0.212
4183,14.06999946,0,0,0,3.819999869,0,0,13.60000015,7.610000007,60.90000051,0,0,0,0,0,0.212
4184,0.03,0,0,8.109999886,0,0,0.100000004,15.72000071,0,75.8799994,0.160000001,0,0,0,0,0.212
4186,10.21000019,0,0,0.06,0,4.599999972,2.74000005,6.260000321,0,73.34999955,0.159999999,0,0,2.619999924,0,0.212
4187,14.44999967,2.999999971,0,0,0,0,2.549999928,14.23999964,2.359999873,63.40000092,0,0,0,0,0,0.212
4188,3.839999948,29.96999958,0,0,0,0,0,0,10.02999982,56.09000065,0.070000001,0,0,0,0,0.212
4190,10.6117479,0,0,0,0,0,5.498630424,14.64948707,0,69.13868386,0.101450746,0,0,0,0,0.212
4191,0,15,0,0,0,0,0,15,0,70,0,0,0,0,0,0.211
4194,15,0,0,0,0,0,0,15,0,70,0,0,0,0,0,0.212
4195,0,15.80000019,0,0,0,0,0,14.19999981,0,70,0,0,0,0,0,0.211333333
4196,0,0,0,10.01001024,0,0,0,15.9959959,0,73.99399386,0,0,0,0,0,0.212
4197,19,0,0,0,0,15,0,0,0,66,0,0,0,0,0,0.212
4203,11.81999929,9.509999907,0,0,1.299999908,0,0,11.52000007,0,65.80000082,0.049999999,0,0,0,0,0.212
4204,13.43999916,8.949999528,0,0.009999999,0.959999948,0,0,12.12999973,0,64.41000164,0.099999998,0,0,0,0,0.212
4205,0.070000003,0,0,0.190000005,0,0,8.109999973,15.63000072,0,75.83999929,0.160000003,0,0,0,0,0.212
4206,10.48104761,0,0,0,0,1.000100006,5.470546823,13.84138424,0,69.04690533,0.160015997,0,0,0,0,0.212
4207,17.01000045,0,0,0,1.929999973,0,0,15.63000032,7.760000331,57.66999893,0,0,0,0,0,0.212
4208,2.709729039,0,0,8.099190385,0,0,0.099990002,15.75842424,0,73.17268234,0.159983997,0,0,0,0,0.212
4209,9.380000316,0,0,0,0,0,2.890000167,15.42000041,0,72.30999911,0,0,0,0,0,0.212
4210,13.87138751,5.150515326,0,0.030003001,0.110011004,0,1.080108091,13.91139147,0,65.77657659,0.070007003,0,0,0,0,0.211
4211,12.41124148,3.42034225,0,0.120012003,0.66006606,0,3.010301143,13.4013403,0,66.59665873,0.090009009,0,0,0.280028015,0.010001001,0.212
4212,12.41124148,3.420342251,0,0.120012003,0.66006606,0,3.010301144,13.4013403,0,66.59665874,0.090009008,0,0,0.280028015,0.010001,0.212
4213,7.470746632,0,0,1.530152939,0.990098989,5.330532811,1.020101959,11.49114853,0,71.16711815,0,0,0,0,0.990098989,0.212
4214,6.880687985,0,0,1.520151952,0.980098001,5.280528111,1.040103942,12.09120893,0,71.1971201,0,0,0,0,1.000099981,0.212
4215,9.950000096,0,0,0.200000009,1.74000006,3.910000199,4.190000178,12.33000028,0,66.37999916,0,0,0,0,0.839999998,0.212
4216,8,0,0,0,0,0,0,16,0,76,0,0,0,0,0,0.211954
4217,0,4.170000076,0,0,0,0,0,20.82999992,0,75,0,0,0,0,0,0.211744
4218,0,22.21999995,0,0,0,0,0,11.10999998,0,66.67000008,0,0,0,0,0,0.211048
4219,0,0,0,10.36542107,0,0,0,16.59074696,0,73.04383197,0,0,0,0,0,0.211
4220,15.72157243,0,0,0,0,6.37063695,0.060006,10.70106992,2.450245073,63.50635064,0.040003999,0,0,1.150114988,0,0.211
4221,12.09120941,0,0,0,3.820382015,0,0.020002,14.60146069,6.49064891,62.94629398,0.030003,0,0,0,0,0.211
4222,11.72000034,0,0,0,0,0,0.02,16.84000026,2.000000013,63.36999934,0.050000001,0,0,6.000000039,0,0.211
4223,12.99999995,7.97999999,0,0.01,0.990000006,0,0.01,13.39000029,0,64.49999976,0.119999997,0,0,0,0,0.211
4225,12.07120749,2.540254129,0,0.480048021,0.009999001,0,3.340334134,14.10141131,0,67.35673791,0.090009009,0,0,0,0.009999001,0.211
4226,12.84000041,6.030000329,0,0.070000002,0.510000001,0,0.01,12.81000067,0,67.62999859,0.100000003,0,0,0,0,0.211
4227,10.61999975,0,0,0,0,0,5.249999933,14.72999935,0,68.33000096,0.090000002,0,0,0,0.980000007,0.211
4228,15.67999994,0,0,0,0,6.07000003,0.02,10.93000005,2.44,63.65000004,0.039999998,0,0,1.16999993,0,0.211
4229,0,20,0,0,0,0,0,15,0,65,0,0,0,0,0,0.211
4230,1.520456085,0,0,10.40312033,0,0,2.980894223,12.88386499,0,72.21166437,0,0,0,0,0,0.211
4231,20,0,0,0,0,0,0,15,0,65,0,0,0,0,0,0.211
4232,0,0,0,0,0,0,0,19.5100006,0,80.4899994,0,0,0,0,0,0.211
4233,11.72999958,0,0,0,0,0,0.01,16.85000043,1.929999954,63.50000019,0.050000001,0,0,5.929999846,0,0.211
4234,12.44000014,0,0,0,0,0,0.02,16.81000022,2.290000064,64.0199995,0.050000003,0,0,4.370000081,0,0.211
4235,0,0,0,0,0,33.09999847,0,0,0,66.90000153,0,0,0,0,0,0.211
4237,12.06999963,2.539999948,0,0.479999987,0.01,0,3.339999896,14.1000003,0,67.36000024,0.090000003,0,0,0,0.01,0.211
4239,9.100000555,0,0,7.500000143,0,0,0,18.20000111,0,65.19999819,0,0,0,0,0,0.211
4240,0,0,0,0,0,28,0,0,0,72,0,0,0,0,0,0.211
4241,15.67999994,0,0,0,0,6.070000031,0.019999999,10.93000005,2.440000001,63.65000005,0.039999998,0,0,1.16999993,0,0.211
4242,12.85999963,5.079999915,0,0.07,0.51999998,0,0.01,12.74999998,0,68.61000049,0.100000001,0,0,0,0,0.211
4243,1.70000006,0,0,0,0,12.60000047,0,12.10000047,0,73.599999,0,0,0,0,0,0.211
4244,10.48104768,0,0,0,0,1.980198045,5.450544881,12.79127913,0,67.18671919,0.160015999,0,0,0,1.950195073,0.211
4245,13.46134608,3.460346049,0,0.040003999,0.100010002,0,2.790278971,12.28122777,0,67.79678013,0.070007001,0,0,0,0,0.2105
4246,11.72999958,0,0,0,0,0,0.01,16.85000043,1.929999953,63.50000019,0.050000001,0,0,5.929999846,0,0.211
4247,16.54999915,0,0,0,0,7.269999941,0.029999999,9.739999718,2.470000015,63.90000118,0.039999999,0,0,0,0,0.211
4248,13.90139009,5.12051206,0,0.030003,0.110011003,0,0.010001,15.15151513,0,65.60656071,0.070007003,0,0,0,0,0.211
4249,1.260378079,0,0,12.13363997,0,0,1.000300071,13.50405095,0,72.10163092,0,0,0,0,0,0.211
4250,16.54999915,0,0,0,0,7.269999942,0.029999999,9.739999718,2.470000015,63.90000118,0.039999999,0,0,0,0,0.211
4251,1.520456085,0,0,10.40312033,0,0,2.980894223,12.88386499,0,72.21166437,0,0,0,0,0,0.211
4252,10.60000059,0,0,0,1.919999994,0,5.320000274,12.81999994,0,69.2399992,0.100000003,0,0,0,0,0.211
4253,10.20999972,0,0,0.049999999,0,3.059999849,2.749999915,9.270000173,0,71.87000054,0.169999997,0,0,2.619999805,0,0.211
4254,16.08999988,0,0,0,0,6.800000073,0.019999999,9.970000095,2.420000035,63.87999997,0.039999998,0,0,0.779999958,0,0.211
4257,14.00140068,6.150615396,0,0.060006002,0.510051015,0,1.01010104,13.82138237,0,64.34643348,0.100010006,0,0,0,0,0.211
4259,14.38100652,6.020421299,0,0.064004482,0.500034993,0,0.020001399,13.76096324,0.500034993,64.65452615,0.099006928,0,0,0,0,0.211
4260,14.00140033,5.99059891,0,0.060006,0.510051002,0,0.010001,14.06140675,0,64.35643496,0.100010003,0,0,0.910091047,0,0.211
4261,1.520304092,0,0,10.40208038,0,0,2.980596237,12.88257705,0,72.21444224,0,0,0,0,0,0.211
4262,1.520304092,0,0,10.40208038,0,0,2.980596237,12.88257706,0,72.21444223,0,0,0,0,0,0.211
4263,13.59000022,5.11999991,0,0.050000001,0.100000002,0,0.769999985,14.44999988,0,65.82000001,0.100000002,0,0,0,0,0.2105
4265,12.0612063,0,0,0,3.800379916,0,0.010001,13.62136176,7.480747948,62.99630008,0.030002999,0,0,0,0,0.211
4266,7.7707769,0,0,1.310130929,1.630162978,8.870886793,1.040103951,10.60106027,0,66.58665913,0,0,0,0,2.180218044,0.211
4267,0,0,0,0,0,23.08000036,0,0,0,76.91999964,0,0,0,0,0,0.210692
4268,10.40832662,4.403523057,0,0,0,0,0,13.1104892,0,72.07766112,0,0,0,0,0,0.210616
4269,13.41134101,0,0,0,0,0,0,23.42234236,0,63.16631662,0,0,0,0,0,0.210345
4270,13.69136891,5.150515218,0,0.020002,0.200020008,0,2.030203019,12.37123718,0,66.46664666,0.070007002,0,0,0,0,0.21
4271,13.01130152,3.490349087,0,0.040004,0.100010003,0,2.760276051,12.74127405,0,67.78677828,0.070007002,0,0,0,0,0.21
4272,0.076994607,9.719319578,0.589958656,0.249982493,5.099642753,0,0,10.46926706,0,73.79483486,0,0,0,0,0,0.21
4274,15.86158596,2.900290149,0,4.09040923,0,0,1.540153991,0,6.870687015,65.64656462,0.070007001,3.020302038,0,0,0,0.21
4275,0,0,0,7.893472833,0.096042258,0,5.712513427,13.68602188,0,72.6119496,0,0,0,0,0,0.21
4276,13.06,3.7299999,0,0.039999998,0,0,2.900000002,13.25999981,0,66.9400003,0.069999998,0,0,0,0,0.21
4277,14.1999996,5.130000038,0,0.029999999,0.2,0,2.00999996,11.89000016,0,66.47000024,0.069999999,0,0,0,0,0.21
4278,13.22000037,5.119999923,0,0.050000001,0.070000001,0,2.890000126,13.01000032,0,65.52999926,0.11,0,0,0,0,0.21
4279,12.91000009,0,0,0,3.869999958,0,0.01,13.68999984,5.869999996,63.62000012,0.03,0,0,0,0,0.21
4280,13.95000022,6.040000137,0,0.070000002,0.280000009,0,1.549999997,13.31000081,0,64.69999883,0.100000004,0,0,0,0,0.21
4281,13.98139766,5.060505985,0,0.060006,0.510050994,0,2.000200017,13.74137388,0,64.54645546,0.100010002,0,0,0,0,0.21
4282,11.19999999,6.000000095,0,7.800000314,0,0,1.79999998,0,0,64.59999949,0.100000003,8.500000134,0,0,0,0.21
4283,15.4500001,0,0,0,7.500000143,0,0,7.659999994,5.290000063,64.0999997,0,0,0,0,0,0.21
4284,13.40000003,8.500000263,0,10.10000069,0,0,2.09999997,0,0,64.69999895,0,1.200000085,0,0,0,0.21
4285,0.62000002,0,0,11.22999982,3.339999998,0,3.130000193,7.110000312,0,70.23999962,0,1.520000019,0,0,2.810000013,0.21
4286,14.04000001,3.900000108,0,0.079999998,0,0,2.53999997,14.6099997,0,64.75000021,0.079999998,0,0,0,0,0.21
4287,14.14999941,0,0,0,0,1.489999987,0.029999999,15.31000019,2.469999991,63.65000057,0.05,0,0,2.849999862,0,0.21
4289,14.01999999,4.6899999,0,0.039999998,0.009999999,0,0.609999994,14.3499999,0,66.19000022,0.090000001,0,0,0,0,0.21
4290,13.31133177,5.050505325,0,0.040004,0.090009006,0,2.160216143,13.60136074,0,65.636562,0.110011002,0,0,0,0,0.21
4291,13.77000021,3.430000006,0,0.039999998,0,0,2.469999985,12.68000008,0,67.53999972,0.069999999,0,0,0,0,0.208
4292,13.87000007,5.150000165,0,0.03,0.110000001,0,1.080000057,13.91000004,0,65.77999967,0.070000001,0,0,0,0,0.21
4295,13.18131814,3.640364059,0,0.040003999,0,0,2.720271994,14.50144982,0,65.836584,0.080007997,0,0,0,0,0.21
4296,10.39999966,3.000000011,0,10.00000004,0,0,0,0,0,70.50000027,0.100000002,6.000000023,0,0,0,0.21
4297,14.06,4.669999936,0,0.039999998,0.009999999,0,2.599999827,13.27000006,0,65.26000018,0.090000001,0,0,0,0,0.21
4298,0,0,33.30000051,0,0,0,0,0,0,66.69999949,0,0,0,0,0,0.21
4300,1.00180322,20.69725438,0,0,0,0,0,4.297735776,0,74.00320663,0,0,0,0,0,0.21
4301,0,0,0,5,0,0,0,15,0,80,0,0,0,0,0,0.21
4302,14.00140069,6.150615396,0,0.060006002,0.510051015,0,1.010101039,13.82138237,0,64.34643349,0.100010006,0,0,0,0,0.21
4303,14.14999941,0,0,0,0,1.489999987,0.029999999,15.31000019,2.469999992,63.65000057,0.05,0,0,2.849999862,0,0.21
4304,0,0,0,0,0,0,10,15,0,75,0,0,0,0,0,0.21
4305,15.01000001,4.67999976,0,0.05,0.01,0,1.600000001,12.47999936,0,66.08000087,0.090000003,0,0,0,0,0.21
4306,2.200220059,12.92129215,0,0,0,0,3.560355961,8.560856464,0,72.75727537,0,0,0,0,0,0.21
4307,6,0,0,0,0,0,10,12,0,72,0,0,0,0,0,0.2075
4308,1.879999988,16.5200004,0,0,6.110000112,2.140000097,0,1.029999967,0,72.31999943,0,0,0,0,0,0.21
4311,0,14.30000019,0,0,0,0,0,13.19999981,0,72.5,0,0,0,0,0,0.21
4312,14.06140644,4.670467083,0,0.040003999,0.010001,0,2.600259908,13.27132748,0,65.25652509,0.090009004,0,0,0,0,0.21
4313,14.00999973,4.67999966,0,0.039999998,0.009999999,0,1.599999966,14.26999995,0,65.30000071,0.09,0,0,0,0,0.21
4314,6,0,0,7,0,0,0,18,0,69,0,0,0,0,0,0.2084485
4315,10,10,18,0,0,0,0,12,0,50,0,0,0,0,0,0.21
4316,10.10000021,18.8999993,0,0,1.999999967,0,1.799999922,5.800000094,0,61.4000005,0,0,0,0,0,0.21
4317,13.92139182,5.110511039,0,0.140013998,0,0,2.380238071,13.74137352,0,64.62646356,0.080007997,0,0,0,0,0.21
4319,0.300000002,0,0,10.19999949,0,0,5.899999909,12.79999979,0,70.80000082,0,0,0,0,0,0.21
4321,75,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0.21
4322,14.04999977,4.229999892,0,0.029999998,0.019999999,0,2.209999972,13.2499996,0,66.12000076,0.090000001,0,0,0,0,0.21
4323,0,10.00200188,0,0,0,0,0,15.9991981,0,73.99880002,0,0,0,0,0,0.21
4324,10,10,0,0,0,0,18,12,0,50,0,0,0,0,0,0.21
4325,0.99999999,20.70000057,0,0,0,0,0,4.30000015,0,73.99999929,0,0,0,0,0,0.21
4326,12.10121043,9.700969848,0,0,0.970097033,0,0,13.10131043,0,64.00640026,0.120011998,0,0,0,0,0.21
4327,13.89000024,0,0,0,3.890000076,0,0.01,13.68999948,5.88000007,62.61000014,0.029999999,0,0,0,0,0.21
4328,13.93999938,0,0,0,2.920000033,0,0.01,14.68000009,5.860000048,62.56000046,0.029999999,0,0,0,0,0.21
4329,0,0,0,10.77000025,0,0,0,13.64999936,0,75.58000039,0,0,0,0,0,0.21
4330,0.190018999,0,0,6.71067108,0.200020004,0,0,15.14151444,0,68.75687542,0,0,0,0,9.000900056,0.21
4331,13.3000006,6.600000109,0,5.900000278,0,0,6.200000001,0,0,64.69999895,0,3.300000055,0,0,0,0.21
4332,7.089999967,19.28000018,0,0,3.299999866,0,1.999999948,6.089999993,0,62.24000005,0,0,0,0,0,0.21
4333,0,0,0,7.88315346,0.090036019,0,5.712285013,13.68547464,0,72.62905087,0,0,0,0,0,0.21
4335,13.25132493,3.410341068,0,0.040003999,0,0,2.460246025,12.05120513,0,68.72687285,0.060005998,0,0,0,0,0.21
4337,8.119999912,19.63999945,0,0,3.510000002,0,0.400000007,6.809999965,0,61.52000066,0,0,0,0,0,0.21
4338,13.56000003,5.24999985,0,0.039999998,0.099999999,0,0.759999969,14.31999929,0,65.87000087,0.099999999,0,0,0,0,0.2085
4339,13.97999953,6.050000187,0,0.059999999,0.280000001,0,1.139999985,13.71000003,0,64.68000026,0.100000001,0,0,0,0,0.21
4340,2.260226024,17.35173564,0,0,5.700569893,1.920191985,0,0.620062014,0,72.14721445,0,0,0,0,0,0.21
4341,14.32856695,4.359564142,0,0.039995999,0,0,2.089790918,14.39855965,0,64.71352934,0.069993,0,0,0,0,0.21
4342,15.30000023,0,0,0,0,4.019999992,0.029999999,12.90999988,2.390000112,63.72999972,0.050000001,0,0,1.570000057,0,0.21
4343,0.189999991,0,0,6.719999541,0.209999986,0,0,15.13999978,0,68.73000081,0,0,0,0,9.009999895,0.21
4344,14.48999997,0,0,0.01,4.199999867,0,0.050000001,9.43999971,0,61.45999993,0,0,0,10.35000052,0,0.21
4345,12.39999925,7.399999875,0,7.999999762,0,0,6.300000003,0,0,64.80000112,0,1.099999991,0,0,0,0.21
4346,33.33000183,0,0,0,0,0,0,0,66.66999817,0,0,0,0,0,0,0.21
4348,0,0,0,0,0,13,0,12,0,75,0,0,0,0,0,0.21
4351,0,67,0,0,0,0,0,33,0,0,0,0,0,0,0,0.21
4353,0.690138016,0,0,6.791358139,0.75015002,0,6.35127007,13.75275036,0,71.6643334,0,0,0,0,0,0.21
4354,5.399999961,0,0,3.999999901,9.100000156,0,5.399999961,9.600000143,0,63.89999994,0,0.099999999,0,0,2.499999938,0.21
4355,14.73000003,3.510000106,0,0.04,0.20000001,0,3.610000013,13.39000078,0,64.44999906,0.070000003,0,0,0,0,0.21
4357,2.25999999,17.38999938,0,0,5.719999788,1.929999947,0,0.409999996,0,72.29000089,0,0,0,0,0,0.21
4358,12.71127142,3.57035704,0,0.050005002,0,0,3.28032807,13.941394,0,66.35663546,0.090009006,0,0,0,0,0.21
4360,13.47134787,5.120512114,0,0.410041015,0.010001,0,1.850185106,13.96139666,0,65.09650824,0.080008002,0,0,0,0,0.21
4361,0,0,0,3,4,0,7,13,0,73,0,0,0,0,0,0.21
