id,Glass_ID,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,TiO2,ZnO,SrO,ZrO2,SnO2,P2O5,value
153960,366056,46.690,13.330,16.130,6.110,0.000,0.000,0.000,13.330,4.410,0.000,0.000,0.000,0.000,0.000,0.000,0.247
166385,420680,61.000,0.000,9.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.247
170250,1000957,63.490,0.000,8.460,0.000,28.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.247
171736,865115,69.990,0.000,0.000,0.000,12.330,0.000,0.000,13.940,0.000,0.000,0.000,0.000,3.740,0.000,0.000,0.247
179549,3959,7.500,0.000,0.000,46.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.250,0.247
183464,492565,0.000,70.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.247
195808,431320,75.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.247
155512,412420,50.071,45.349,0.000,0.000,0.000,0.000,0.000,4.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.247
166307,366062,44.640,11.810,15.920,6.210,0.000,0.000,0.000,17.220,4.200,0.000,0.000,0.000,0.000,0.000,0.000,0.247
64530,510886,65.885,4.880,0.000,0.000,0.000,15.119,0.000,0.000,4.720,0.000,9.199,0.000,0.000,0.000,0.000,0.247
55185,510651,65.885,4.880,0.000,0.000,0.000,15.119,0.000,0.000,4.720,0.000,9.199,0.000,0.000,0.000,0.000,0.246973
139476,68553,51.485,45.085,0.000,0.000,0.000,0.000,0.000,3.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.2469
130936,412485,37.036,37.036,0.000,0.000,0.000,0.000,0.000,0.000,25.927,0.000,0.000,0.000,0.000,0.000,0.000,0.246883
9049,438514,60.000,28.000,8.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246877
84635,438591,60.000,10.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.246533
13755,452759,0.000,0.000,16.682,0.000,0.000,0.000,0.000,16.682,0.000,0.000,0.000,0.000,0.000,0.000,66.637,0.246
41109,366060,48.450,11.510,16.020,6.110,0.000,0.000,0.000,13.310,4.600,0.000,0.000,0.000,0.000,0.000,0.000,0.246
161319,176258,71.423,0.000,0.000,0.000,14.289,0.000,0.000,14.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246
14225,763548,0.000,0.000,4.124,0.000,20.619,0.000,0.000,0.000,10.309,0.000,0.000,0.000,0.000,0.000,64.948,0.246
18191,421260,65.000,0.000,10.000,5.000,5.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246
20385,850563,52.874,2.447,2.640,0.263,12.460,7.231,13.623,8.152,0.056,0.000,0.000,0.212,0.042,0.000,0.000,0.246
24404,522469,64.000,0.000,0.000,8.000,20.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246
34342,14482,5.000,0.000,0.000,45.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.246
64564,466755,64.934,3.210,8.569,0.000,6.359,4.270,0.000,0.000,0.000,0.000,12.659,0.000,0.000,0.000,0.000,0.246
89348,450453,42.000,0.000,25.000,0.000,0.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246
110890,366069,44.390,11.820,16.330,6.410,0.000,0.000,0.000,13.330,7.720,0.000,0.000,0.000,0.000,0.000,0.000,0.246
133220,1003448,61.590,0.000,9.230,4.670,24.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246
148753,3963,5.000,0.000,0.000,45.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.246
162490,1003458,63.020,0.000,9.230,3.090,24.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246
163921,850566,52.365,17.411,2.112,0.558,0.315,0.000,17.980,9.147,0.019,0.000,0.037,0.000,0.039,0.000,0.017,0.246
169516,412219,5.000,0.000,0.000,45.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.246
103190,366059,51.050,11.210,16.120,6.210,0.000,0.000,0.000,10.910,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.246
155515,412421,51.487,45.085,0.000,0.000,0.000,0.000,0.000,3.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246
191887,1010189,63.100,0.000,5.500,0.000,0.000,0.000,0.000,31.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246
15692,825194,0.000,66.550,0.000,0.000,0.000,0.000,33.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246
195201,92839,64.866,3.200,8.561,0.000,6.341,4.260,0.000,0.000,0.000,0.000,12.641,0.000,0.000,0.000,0.000,0.246
65957,424654,62.920,5.610,1.170,0.000,0.000,15.600,0.000,1.160,5.930,0.000,7.350,0.000,0.000,0.000,0.000,0.246
157159,438493,60.000,12.000,12.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245928
124719,438506,60.000,4.000,8.000,0.000,0.000,0.000,0.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245688
25805,412467,39.216,39.216,0.000,0.000,0.000,0.000,0.000,21.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245687
12079,412468,38.460,38.460,0.000,0.000,0.000,0.000,0.000,23.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245445
139202,878477,60.880,16.720,7.510,2.790,10.660,0.000,0.000,0.000,0.000,0.000,0.000,1.360,0.010,0.070,0.000,0.245
178409,251258,74.590,0.000,0.000,0.000,0.000,0.000,0.000,25.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245
12068,409758,74.000,0.000,0.000,0.000,0.000,0.000,0.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245
21357,466754,64.930,3.210,8.570,3.190,3.180,4.260,0.000,0.000,0.000,0.000,12.660,0.000,0.000,0.000,0.000,0.245
25984,498710,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.245
28271,6435,62.500,0.000,0.000,0.000,27.500,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245
28376,71324,74.000,0.000,0.000,0.000,0.000,0.000,0.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245
35940,60728,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.245
51712,176341,78.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.400,0.000,0.000,0.000,0.000,0.000,0.000,0.245
60762,164825,62.500,0.000,0.000,25.000,0.000,0.000,0.000,12.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245
105536,883228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.245
109137,240745,74.000,0.000,0.000,0.000,0.000,0.000,0.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245
118372,366061,45.340,11.710,16.220,6.610,0.000,0.000,0.000,15.520,4.600,0.000,0.000,0.000,0.000,0.000,0.000,0.245
125564,8322,62.500,0.000,0.000,0.000,27.500,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245
126563,579469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.010,0.000,0.000,0.000,49.990,0.245
129351,412370,62.500,0.000,0.000,0.000,27.500,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245
140015,366076,45.550,10.910,16.320,9.710,0.000,0.000,0.000,13.210,4.300,0.000,0.000,0.000,0.000,0.000,0.000,0.245
162714,85770,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.245
171783,888328,0.000,75.000,0.000,0.000,0.000,0.000,20.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245
186036,138449,0.000,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.245
188835,19783,62.500,0.000,0.000,0.000,27.500,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245
62062,1000955,64.746,0.000,8.171,0.000,27.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245
1280,366055,48.600,11.450,16.060,6.220,0.000,0.000,0.000,13.150,4.520,0.000,0.000,0.000,0.000,0.000,0.000,0.245
117927,92836,64.860,3.200,8.560,3.180,3.170,4.260,0.000,0.000,0.000,0.000,12.640,0.000,0.000,0.000,0.000,0.245
50648,466753,64.824,3.200,8.559,3.180,3.180,4.260,0.000,0.000,0.000,0.000,12.639,0.000,0.000,0.000,0.000,0.245
190541,92835,64.773,3.191,8.552,3.171,3.171,4.241,0.000,0.000,0.000,0.000,12.623,0.000,0.000,0.000,0.000,0.245
4336,412486,35.714,35.714,0.000,0.000,0.000,0.000,0.000,0.000,28.573,0.000,0.000,0.000,0.000,0.000,0.000,0.24457
9291,566587,67.837,8.611,11.411,1.310,5.221,4.320,0.000,0.000,0.000,0.000,0.000,1.290,0.000,0.000,0.000,0.244248
180230,412464,41.666,41.666,0.000,0.000,0.000,0.000,0.000,16.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244066
41222,450469,36.600,0.000,30.000,0.000,0.000,0.000,16.700,16.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
101576,366067,48.600,11.400,16.100,6.200,0.000,0.000,0.000,13.200,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.244
107185,1000950,64.373,0.000,9.590,0.016,26.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
171933,1011622,62.820,4.150,11.390,10.590,7.020,2.570,0.000,0.000,0.700,0.000,0.000,0.630,0.000,0.130,0.000,0.244
2133,1007506,55.000,0.000,0.000,0.000,27.500,0.000,0.000,17.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
2911,432844,79.487,0.000,0.000,0.000,0.000,0.000,0.000,20.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
23100,589870,73.810,0.000,0.000,0.000,0.000,0.000,26.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
25353,138458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.244
31156,886013,0.000,52.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.244
51514,60727,0.000,0.000,0.000,47.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.500,0.244
60616,79029,81.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.800,0.000,0.000,0.000,0.000,0.000,0.000,0.244
62038,1010188,69.000,0.000,0.000,0.000,0.000,0.000,0.000,31.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
86793,829820,62.500,0.000,3.000,0.500,18.000,3.000,0.000,4.000,5.000,0.000,0.000,0.000,4.000,0.000,0.000,0.244
103978,895590,62.260,8.990,13.680,0.000,0.020,0.000,0.000,13.950,1.000,0.000,0.000,0.000,0.000,0.100,0.000,0.244
117051,450456,63.000,0.000,4.000,0.000,0.000,0.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
120136,498719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.244
121098,138448,0.000,0.000,0.000,47.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.500,0.244
127967,498709,0.000,0.000,0.000,47.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.500,0.244
144077,25759,65.000,5.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
152617,450424,73.000,0.000,2.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
154557,815814,86.270,11.170,2.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
160929,1000942,63.820,0.000,8.200,0.250,27.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
173865,176340,81.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.800,0.000,0.000,0.000,0.000,0.000,0.000,0.244
174917,1000952,64.860,0.000,9.140,0.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
185762,1010191,51.300,0.000,15.800,0.000,0.000,0.000,0.000,32.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
187299,6609,65.000,0.000,5.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
191890,1010196,51.300,0.000,15.800,0.000,0.000,0.000,0.000,32.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
192654,412452,65.000,0.000,5.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
193520,1010200,51.150,0.000,15.850,0.000,0.000,0.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
193536,1011620,62.790,4.150,11.390,10.580,7.020,2.780,0.000,0.530,0.000,0.000,0.000,0.630,0.000,0.130,0.000,0.244
160926,1000938,65.380,0.000,9.260,0.220,25.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244
163197,366049,45.950,11.610,17.820,6.110,0.000,0.000,0.000,14.110,4.400,0.000,0.000,0.000,0.000,0.000,0.000,0.244
176247,850565,54.226,16.382,3.437,0.497,0.375,0.000,16.555,8.374,0.045,0.000,0.038,0.000,0.059,0.000,0.013,0.244
82353,1011616,63.070,4.170,11.440,10.630,7.050,2.580,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.130,0.000,0.244
62808,412508,47.620,23.810,0.000,0.000,0.000,0.000,0.000,28.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243995
59902,586901,60.000,0.000,16.000,10.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243446
36799,546238,62.143,0.000,0.000,0.000,0.000,0.000,37.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243323
14075,561458,41.700,0.000,25.000,0.000,0.000,0.000,33.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243243
18168,412463,42.554,42.554,0.000,0.000,0.000,0.000,0.000,14.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243141
140053,412469,37.036,37.036,0.000,0.000,0.000,0.000,0.000,25.927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243058
173406,850559,54.895,9.758,3.154,0.000,0.336,0.000,16.026,15.751,0.045,0.000,0.000,0.000,0.035,0.000,0.000,0.243
7741,589871,69.380,0.000,0.000,0.000,0.000,0.000,30.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243
12666,847058,65.161,6.710,14.610,8.040,5.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.243
43524,1000949,64.639,0.000,8.670,0.031,26.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243
51429,14474,15.000,0.000,0.000,42.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.500,0.243
62690,310190,70.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243
102458,1008489,9.000,0.000,0.000,0.000,35.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.700,0.243
142492,932306,66.733,6.441,12.292,5.771,5.231,1.830,0.000,0.000,0.000,0.000,0.000,1.620,0.000,0.080,0.000,0.243
151636,868540,54.900,6.420,12.920,6.420,6.420,0.000,0.000,12.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243
176228,878490,64.414,16.188,7.439,3.910,3.980,0.000,0.000,0.000,0.000,0.000,0.000,3.990,0.010,0.070,0.000,0.243
185661,1000946,66.033,0.000,8.769,0.190,25.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243
188792,3955,15.000,0.000,0.000,42.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.500,0.243
189479,412211,15.000,0.000,0.000,42.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.500,0.243
145049,589872,66.550,0.000,0.000,0.000,0.000,0.000,33.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243
178631,366073,49.400,11.720,15.830,4.610,0.000,0.000,0.000,13.530,4.910,0.000,0.000,0.000,0.000,0.000,0.000,0.243
68202,896922,65.307,0.000,6.981,0.510,2.590,0.000,9.651,10.481,1.490,0.000,0.000,0.000,2.980,0.000,0.000,0.243
141970,579470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.940,0.000,0.000,0.000,49.930,0.243
112566,510885,63.520,11.830,1.530,0.000,0.000,15.590,0.000,0.000,4.510,0.000,2.880,0.000,0.000,0.000,0.000,0.243
12213,510892,57.313,20.671,0.770,0.000,0.000,15.801,0.000,1.910,3.360,0.000,0.000,0.000,0.000,0.000,0.000,0.243
158692,510883,65.242,4.810,0.370,0.000,2.660,10.620,0.000,2.410,6.000,0.000,7.660,0.000,0.000,0.000,0.000,0.243
174942,931060,3.507,20.040,0.000,0.000,62.124,0.000,0.000,12.024,0.000,0.000,0.000,0.100,0.000,0.000,2.204,0.242884
78520,444502,70.000,0.000,10.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242857
106779,421335,50.000,0.000,25.000,0.000,0.000,0.000,12.500,12.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242857
196141,561454,60.700,0.000,6.000,0.000,0.000,0.000,33.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242424
131622,881132,52.020,0.000,24.050,0.000,0.000,0.000,0.000,15.740,0.000,0.000,8.040,0.000,0.000,0.150,0.000,0.242424
87827,543634,54.050,27.030,0.000,0.000,0.000,0.000,0.000,0.000,18.920,0.000,0.000,0.000,0.000,0.000,0.000,0.242401
150940,409136,82.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242394
197383,510655,57.313,20.671,0.770,0.000,0.000,15.801,0.000,1.910,3.360,0.000,0.000,0.000,0.000,0.000,0.000,0.242218
151031,438507,64.000,8.000,4.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242171
642,6608,63.000,0.000,5.000,0.000,0.000,0.000,0.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
1394,439933,0.000,40.000,0.000,0.000,0.000,0.000,15.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.242
9314,589873,63.810,0.000,0.000,0.000,0.000,0.000,36.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
29841,4793,80.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
45390,112828,32.660,0.000,0.000,16.130,42.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.590,0.242
62336,144542,0.000,40.000,0.000,0.000,0.000,0.000,15.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.242
65279,4780,70.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
68991,366066,51.100,11.220,15.930,6.110,0.000,0.000,0.000,12.930,2.710,0.000,0.000,0.000,0.000,0.000,0.000,0.242
74462,878471,62.890,16.230,7.320,2.540,9.540,0.000,0.000,0.000,0.000,0.000,0.000,1.310,0.020,0.150,0.000,0.242
82332,1007502,65.000,0.000,0.000,0.000,17.500,0.000,0.000,17.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
95503,424660,57.100,14.300,0.000,0.000,14.300,0.000,0.000,14.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
108454,847057,65.341,7.460,13.640,8.060,5.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.242
111710,1000951,65.760,0.000,9.280,0.000,24.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
125716,91206,51.000,0.000,29.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
137788,1010192,47.900,0.000,21.000,0.000,0.000,0.000,0.000,31.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
144153,71330,70.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
157765,878485,63.240,15.770,7.350,3.620,9.650,0.000,0.000,0.000,0.000,0.000,0.000,0.290,0.010,0.070,0.000,0.242
161127,71313,75.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
163298,450445,48.900,0.000,25.900,0.000,0.000,0.000,12.600,12.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
174221,421048,63.000,0.000,5.000,0.000,0.000,0.000,0.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
190793,240740,70.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
197232,409464,70.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
3677,1010190,58.640,0.000,10.590,0.000,0.000,0.000,0.000,30.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
14496,895618,58.536,6.631,17.522,0.010,0.020,0.000,0.000,14.391,2.890,0.000,0.000,0.000,0.000,0.000,0.000,0.242
55027,366058,52.850,11.310,16.020,6.210,0.000,0.000,0.000,9.110,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.242
58728,878479,61.870,17.760,7.110,2.500,9.390,0.000,0.000,0.000,0.000,0.000,0.000,1.290,0.010,0.070,0.000,0.242
174158,409725,74.990,0.000,0.000,0.000,0.000,0.000,0.000,25.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
108928,117179,0.000,0.000,5.981,0.000,0.000,0.000,63.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.803,0.242
161854,493438,59.744,0.000,2.470,0.000,9.919,0.000,27.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242
151106,543628,60.610,30.300,0.000,0.000,0.000,0.000,0.000,0.000,9.090,0.000,0.000,0.000,0.000,0.000,0.000,0.241696
187953,412482,40.000,40.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.24167
11224,866949,57.280,0.000,0.000,0.000,19.480,0.000,0.000,19.690,0.000,0.000,0.000,0.000,0.000,0.000,3.550,0.241379
86595,422282,65.000,0.000,10.000,0.000,7.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241379
172993,543903,71.423,0.000,0.000,0.000,14.289,0.000,0.000,14.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241368
39758,543637,50.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241337
121510,404468,68.000,8.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.24121
161124,68547,27.577,56.274,0.000,0.000,0.000,0.000,0.000,16.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.2411
129394,424664,28.600,42.800,0.000,0.000,14.300,0.000,0.000,14.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241
177934,895546,62.530,8.830,13.890,0.020,0.350,0.000,0.000,11.060,3.220,0.000,0.000,0.000,0.000,0.100,0.000,0.241
5752,357532,69.161,4.621,11.744,4.921,4.841,1.450,0.000,0.000,0.000,0.000,0.000,3.171,0.010,0.080,0.000,0.241
6471,871004,69.161,4.621,11.744,4.921,4.841,1.450,0.000,0.000,0.000,0.000,0.000,3.171,0.010,0.080,0.000,0.241
11319,896968,57.040,0.000,6.570,1.690,2.740,0.000,19.680,10.700,0.210,0.000,0.000,0.000,1.270,0.100,0.000,0.241
85238,871006,68.150,4.601,12.254,4.851,5.212,1.240,0.000,0.000,0.000,0.000,0.000,3.601,0.010,0.080,0.000,0.241
109363,366075,47.450,11.110,16.220,7.810,0.000,0.000,0.000,13.010,4.400,0.000,0.000,0.000,0.000,0.000,0.000,0.241
147783,313226,68.150,4.601,12.254,4.851,5.212,1.240,0.000,0.000,0.000,0.000,0.000,3.601,0.010,0.080,0.000,0.241
3495,858663,64.000,0.000,5.000,0.000,16.000,3.000,4.000,4.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.241
27322,366074,48.850,11.110,16.220,6.210,0.000,0.000,0.000,13.110,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.241
63654,1008490,13.400,0.000,0.000,0.000,30.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.300,0.241
75727,589874,59.870,0.000,0.000,0.000,0.000,0.000,40.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241
80788,1007504,65.000,0.000,0.000,0.000,12.500,0.000,0.000,22.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241
84521,366065,53.360,10.830,15.750,6.020,0.000,0.000,0.000,13.140,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.241
119034,858667,64.000,0.000,5.000,2.000,15.000,3.000,3.000,4.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.241
143988,1007500,75.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241
147070,883874,71.000,0.000,14.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241
182604,1000320,69.600,0.000,14.800,0.000,15.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241
184915,412427,27.583,56.269,0.000,0.000,0.000,0.000,0.000,16.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241
190317,1005267,75.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241
191027,366072,52.200,11.400,16.100,2.600,0.000,0.000,0.000,13.100,4.600,0.000,0.000,0.000,0.000,0.000,0.000,0.241
